type,name,coordinates,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
medium_airport,Diego Jimenez Torres  ,18.30890083,-65.66190338,64,NA,PR,PR-U-A,Fajardo,FAJ
medium_airport,Fernando Luis Ribas Dominicci  ,18.45680046,-66.09809875,10,NA,PR,PR-U-A,San Juan,SIG
medium_airport,Eugenio Maria De Hostos  ,18.25569916,-67.14849854,28,NA,PR,PR-U-A,Mayaguez,MAZ
medium_airport,Mercedita  ,18.00830078,-66.56300354,29,NA,PR,PR-U-A,Ponce,PSE
medium_airport,Robert L. Bradshaw International  ,17.31119919,-62.71870041,170,NA,KN,KN-U-A,Basseterre,SKB
medium_airport,Vance W. Amory International  ,17.20569992,-62.58990097,14,NA,KN,KN-U-A,Charlestown,NEV
medium_airport,George F. L. Charles  ,14.0202,-60.992901,22,NA,LC,LC-02,Castries,SLU
medium_airport,Hewanorra International  ,13.7332,-60.952599,14,NA,LC,LC-11,Vieux Fort,UVF
medium_airport,Mary North  ,37.66429901,61.82699966,728,AS,TM,TM-M,Mary,
medium_airport,F. D. Roosevelt  ,17.49650002,-62.97940063,129,NA,BQ,BQ-U-A,Sint Eustatius,EUX
medium_airport,Jumandy  ,-1.059722,-77.583333,1234,SA,EC,EC-N,Tena,TNW
medium_airport,Clayton J Lloyd International  ,18.2048,-63.055099,127,NA,AI,AI-U-A,The Valley,AXA
medium_airport,Temelli Air Base,39.73885727,32.37863922,2457,AS,TR,TR-06,Polatlı,
medium_airport,Çukurhisar  ,39.84389877,30.96800041,,AS,TR,TR-26,Alpu,
medium_airport,Iğdır  ,39.97662735,43.87664795,3101,AS,TR,TR-76,Iğdır,IGD
medium_airport,Keşan Air Base,40.786201,26.6063,,AS,TR,TR-22,Keşan,
medium_airport,John A. Osborne  ,16.79140091,-62.19329834,550,NA,MS,MS-U-A,Gerald's Park,MNI
medium_airport,Tobago-Crown Point  ,11.14970016,-60.8321991,38,NA,TT,TT-WTO,Scarborough,TAB
medium_airport,Piarco International  ,10.59539986,-61.33720016,58,NA,TT,TT-TUP,Port of Spain,POS
medium_airport,Terrance B. Lettsome International  ,18.44479942,-64.54299927,15,NA,VG,VG-U-A,Road Town,EIS
medium_airport,Argyle International  ,13.156695,-61.149945,136,NA,VC,VC-U-A,Kingstown,SVD
medium_airport,J F Mitchell  ,12.98840046,-61.26200104,15,NA,VC,VC-06,Bequia,BQU
medium_airport,Canouan  ,12.699,-61.3424,11,NA,VC,VC-06,Canouan,CIW
medium_airport,Mustique  ,12.88790035,-61.18019867,8,NA,VC,VC-06,Mustique Island,MQS
medium_airport,Union Island International  ,12.60013485,-61.41194534,16,NA,VC,VC-06,Union Island,UNI
medium_airport,Zuoying Naval Airfield,22.705,120.280998,,AS,TW,TW-KHH,Kaohsiung (Zuoying),
medium_airport,L.F. Wade International International  ,32.36399841,-64.67870331,12,NA,BM,BM-U-A,Hamilton,BDA
medium_airport,Nizhyn Air Base,51.088535,31.870995,440,EU,UA,UA-74,Nizhyn,
medium_airport,Oktyabrskoe Air Base,45.31999969,34.09999847,,EU,UA,UA-43,Oktyabrskoe,
medium_airport,Kirovskoe Air Base,45.16699982,35.18299866,,EU,UA,UA-43,Kirovskoe,
medium_airport,Melitopol Air Base,46.880001,35.305,,EU,UA,UA-23,Melitopol,
medium_airport,Kacha Air Base,44.779764,33.572245,403,EU,UA,UA-43,Kacha,
medium_airport,Bila Tserkva Airfield,49.79499817,30.03000069,,EU,UA,UA-32,Bila Tserkva,
medium_airport,Zhovtneve Air Base,45.63999939,28.67000008,,EU,UA,UA-51,Bolgrad,
medium_airport,Bolshoy Tokmak Air Base,47.285459,35.707855,,EU,UA,UA-23,Tokmak,
medium_airport,Batken  ,40.042899,70.83784,3517,AS,KG,KG-B,Batken,
medium_airport,Balkhash  ,46.8932991,75.00499725,1446,AS,KZ,KZ-KAR,Balkhash,BXH
medium_airport,Kokshetau  ,53.329102,69.594597,900,AS,KZ,KZ-AKM,Kokshetau,KOV
medium_airport,Petropavlosk South  ,54.77470016,69.18389893,453,AS,KZ,KZ-SEV,Petropavlosk,PPK
medium_airport,Taraz  ,42.85359955,71.3035965,2184,AS,KZ,KZ-ZHA,Taraz,DMB
medium_airport,Issyk-Kul International  ,42.58792,76.713046,5425,AS,KG,KG-Y,Tamchy,IKU
medium_airport,Osh  ,40.60900116,72.79329681,2927,AS,KG,KG-O,Osh,OSS
medium_airport,Kant Air Base,42.85319901,74.84649658,2549,AS,KG,KG-C,Kant,
medium_airport,Shymkent  ,42.36420059,69.47889709,1385,AS,KZ,KZ-YUZ,Shymkent,CIT
medium_airport,Zhezkazgan  ,47.708302,67.733299,1250,AS,KZ,KZ-KAR,Zhezkazgan,DZN
medium_airport,Yubileyniy Airfield,46.05500031,63.25,328,AS,KZ,KZ-BAY,Baikonur,
medium_airport,Uralsk  ,51.1507988,51.54309845,125,AS,KZ,KZ-ZAP,Uralsk,URA
medium_airport,Ayaguz  ,47.91859818,80.45279694,2119,AS,KZ,KZ-VOS,Ayaguz,
medium_airport,Ekibastuz  ,51.5909996,75.21499634,621,AS,KZ,KZ-PAV,Ekibastuz,EKB
medium_airport,Ust-Kamennogorsk  ,50.03659821,82.49420166,939,AS,KZ,KZ-VOS,Ust Kamenogorsk,UKK
medium_airport,Pavlodar  ,52.19499969,77.07389832,410,AS,KZ,KZ-PAV,Pavlodar,PWQ
medium_airport,Semipalatinsk  ,50.351295,80.234398,761,AS,KZ,KZ-VOS,Semey,PLX
medium_airport,Aktau  ,43.8601,51.091999,73,AS,KZ,KZ-MAN,Aktau,SCO
medium_airport,Atyrau  ,47.12189865,51.82139969,-72,AS,KZ,KZ-ATY,Atyrau,GUW
medium_airport,Shalkar  ,47.904999,59.619999,561,AS,KZ,KZ-AKT,Shalkar,
medium_airport,Aktobe  ,50.2458,57.206699,738,AS,KZ,KZ-AKT,Aktobe,AKX
medium_airport,Kostanay West  ,53.20690155,63.5503006,595,AS,KZ,KZ-KUS,Kostanay,KSN
medium_airport,Nasosnaya Air Base,40.591599,49.5574,-13,AS,AZ,AZ-SM,Nasosnaya,
medium_airport,Stepanakert  ,39.901402,46.786999,2001,AS,AZ,AZ-XCI,Stepanakert,
medium_airport,Kyurdamir Air Base,40.27360153,48.16360092,-35,AS,AZ,AZ-KUR,Kyurdamir,
medium_airport,Baku Kala Air Base,40.40660095,50.20019913,40,AS,AZ,AZ-BA,Baku,
medium_airport,Ganja International  ,40.737701,46.3176,1083,AS,AZ,AZ-GA,Ganja,KVD
medium_airport,Nakhchivan  ,39.18880081,45.45840073,2863,AS,AZ,AZ-NX,Nakhchivan,NAJ
medium_airport,Gabala International  ,40.808617,47.725389,935,AS,AZ,AZ-QAB,Gabala,GBB
medium_airport,Shirak International  ,40.750401,43.859299,5000,AS,AM,AM-SH,Gyumri,LWN
medium_airport,Erebuni  ,40.12210083,44.46500015,2948,AS,AM,AM-ER,Yerevan,
medium_airport,Yakutsk  ,62.09329987,129.7709961,325,AS,RU,RU-SA,Yakutsk,YKS
medium_airport,Chulman  ,56.91389847,124.9140015,2812,AS,RU,RU-SA,Neryungri,NER
medium_airport,Moma  ,66.450861,143.261551,656,EU,RU,RU-SA,Khonuu,MQJ
medium_airport,Magan  ,62.103484,129.545288,577,EU,RU,RU-SA,Magan,GYG
medium_airport,Olyokminsk  ,60.397499,120.471001,656,EU,RU,RU-SA,Olyokminsk,OLZ
medium_airport,Ust-Nera  ,64.55000305,143.1150055,1805,EU,RU,RU-SA,Ust-Nera,USR
medium_airport,Kyzyl-Syr  ,63.88499832,122.7770004,331,AS,RU,RU-SA,Kyzyl-Syr,
medium_airport,Vilyuisk  ,63.75666809,121.6933365,361,AS,RU,RU-SA,Vilyuisk,VYI
medium_airport,Aykhal  ,65.959198,111.5465012,,AS,RU,RU-SA,,
medium_airport,Lensk  ,60.72060013,114.8259964,801,AS,RU,RU-SA,Lensk,ULK
medium_airport,Polyarny  ,66.40039825,112.0299988,1660,AS,RU,RU-SA,Yakutia,PYJ
medium_airport,Mirny  ,62.53469849,114.0390015,1156,AS,RU,RU-SA,Mirny,MJZ
medium_airport,Saskylakh  ,71.92790222,114.0800018,,EU,RU,RU-SA,Saskylakh,SYS
medium_airport,Belaya Gora  ,68.556227,146.22784,118,EU,RU,RU-SA,Belaya Gora,BGN
medium_airport,Srednekolymsk  ,67.4805,153.7364,60,EU,RU,RU-SA,Srednekolymsk,SEK
medium_airport,Chokurdakh  ,70.62310028,147.9019928,151,AS,RU,RU-SA,Chokurdah,CKH
medium_airport,Cherskiy  ,68.74060059,161.3379974,20,AS,RU,RU-SA,Cherskiy,CYX
medium_airport,Tiksi  ,71.6977005,128.9029999,26,AS,RU,RU-SA,Tiksi,IKS
medium_airport,Zyryanka  ,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,ZKP
medium_airport,Gudauta Air Base,43.104,40.5793,79,AS,GE,GE-AB,Gudauta,
medium_airport,Dollyar Air Base,40.8876,45.957001,1099,AS,AZ,AZ-SKR,Dollyar,
medium_airport,Tbilisi Marneuli Air Base,41.45920181,44.78319931,1305,AS,GE,GE-KK,Tbilisi,
medium_airport,Tbilisi Soganlug Air Base,41.64920044,44.93640137,1250,AS,GE,GE-TB,Tbilisi,
medium_airport,Vaziani Air Base,41.62799835,45.03079987,1460,AS,GE,GE-TB,Tbilisi,
medium_airport,Bolshiye Shiraki Air Base,41.37950134,46.36729813,1795,AS,GE,GE-KA,Bolshiye Shiraki,
medium_airport,Kopitnari  ,42.17670059,42.48260117,223,AS,GE,GE-IM,Kutaisi,KUT
medium_airport,Batumi International  ,41.61029816,41.59970093,105,AS,GE,GE-AJ,Batumi,BUS
medium_airport,Sukhumi Babushara /  Vladislav Ardzinba International  ,42.8582,41.128101,53,AS,GE,GE-AB,Sukhumi,SUI
medium_airport,Birofeld Air Base,48.45999908,132.6600037,,AS,RU,RU-YEV,Birofeld,
medium_airport,Ignatyevo  ,50.42539978,127.4120026,638,AS,RU,RU-AMU,Blagoveschensk,BQS
medium_airport,Blagodatnoye Air Base,48.4129982,135.4149933,,AS,RU,RU-KHA,Blagodatnoye,
medium_airport,Dzemgi  ,50.60559845,137.0809937,89,AS,RU,RU-KHA,Komsomolsk-na-Amur,
medium_airport,Kamenny Ruchey Naval Air Base,49.23570251,140.1931,659,AS,RU,RU-KHA,Sovetskaya Gavan,
medium_airport,Komsomolsk-on-Amur  ,50.4090004,136.9340057,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,KXK
medium_airport,Sovetskaya Gavan (Maygatka)  ,48.925067,140.035348,768,EU,RU,RU-KHA,Sovetskaya Gavan,GVN
medium_airport,Ugolny Yuri Ryktheu  ,64.734902,177.740997,194,EU,RU,RU-CHU,Anadyr,DYR
medium_airport,Provideniya Bay  ,64.37809753,-173.2429962,72,EU,RU,RU-CHU,Chukotka,PVS
medium_airport,Omsukchan  ,62.45700073,155.7449951,1732,EU,RU,RU-MAG,Omsukchan,
medium_airport,Chaybukha  ,61.83499908,160.5480042,207,AS,RU,RU-MAG,Chaybukha,
medium_airport,Keperveem  ,67.845001,166.139999,623,EU,RU,RU-CHU,Keperveem,KPW
medium_airport,Sokol  ,59.9109993,150.7200012,574,AS,RU,RU-MAG,Magadan,GDX
medium_airport,Pevek  ,69.783302,170.597,11,EU,RU,RU-CHU,Apapelgino,PWE
medium_airport,Seymchan  ,62.92078018,152.4227753,679,AS,RU,RU-MAG,Seymchan,
medium_airport,Magadan-13  ,59.62329865,150.9219971,164,AS,RU,RU-MAG,Magadan,
medium_airport,Severo-Evensk  ,61.921786,159.229059,,EU,RU,RU-MAG,Evensk,SWV
medium_airport,Nikolayevsk-na-Amure  ,53.154999,140.649994,170,EU,RU,RU-KHA,Nikolayevsk-na-Amure  ,NLI
medium_airport,Okhotsk  ,59.4100647,143.0565033,,AS,RU,RU-KHA,Okhotsk,OHO
medium_airport,Palana  ,59.08199,159.892316,112,EU,RU,RU-KAM,Palana,
medium_airport,Yelizovo  ,53.16790009,158.4539948,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,PKC
medium_airport,Yuzhno-Sakhalinsk  ,46.88869858,142.7180023,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,UUS
medium_airport,Chita-Kadala  ,52.026299,113.306,2272,EU,RU,RU-CHI,Chita,HTA
medium_airport,Krasnokamensk  ,50.03310776,118.061142,2139,AS,RU,RU-CHI,Krasnokamensk,
medium_airport,Bratsk  ,56.37060165,101.697998,1610,AS,RU,RU-IRK,Bratsk,BTK
medium_airport,Zheleznogorsk  ,56.48770142,104.1060028,1946,AS,RU,RU-IRK,Zheleznogorsk-Ilimsky,
medium_airport,Irkutsk  ,52.26800156,104.3889999,1675,AS,RU,RU-IRK,Irkutsk,IKT
medium_airport,Ust-Kut  ,56.8567009,105.7300034,2188,AS,RU,RU-IRK,Ust-Kut,UKX
medium_airport,Bagdarin  ,54.369009,113.477199,3084,EU,RU,RU-BU,Bagdarin,
medium_airport,Ulan-Ude   (Mukhino),51.80780029,107.4380035,1690,AS,RU,RU-BU,Ulan Ude,UUD
medium_airport,Mariupol International  ,47.0760994,37.44960022,251,EU,UA,UA-14,Mariupol,MPW
medium_airport,Luhansk International  ,48.41740036,39.37409973,636,EU,UA,UA-09,Luhansk,VSG
medium_airport,Dnipropetrovsk International  ,48.35720062,35.1006012,481,EU,UA,UA-12,Dnipropetrovsk,DNK
medium_airport,Zaporizhzhia International  ,47.86700058,35.31570053,373,EU,UA,UA-23,Zaporizhia,OZH
medium_airport,Kryvyi Rih International  ,48.04330063,33.20999908,408,EU,UA,UA-12,Kryvyi Rih,KWG
medium_airport,Sevastopol International   / Belbek Air Base,44.691822,33.57462,344,EU,UA,UA-40,Sevastopol,UKS
medium_airport,Gvardeyskoe Air Base,45.115002,33.977001,721,EU,UA,UA-43,Sarabuz,
medium_airport,Saky Air Base,45.090611,33.598536,36,EU,UA,UA-43,Novofedorivka,
medium_airport,Dzhankoy  ,45.700901,34.4189,75,EU,UA,UA-43,Dzhankoy,
medium_airport,Cherkasy International  ,49.41559982,31.99530029,375,EU,UA,UA-71,Cherkasy,CKC
medium_airport,Kiev Zhuliany International  ,50.40194,30.45194,587,EU,UA,UA-32,Kiev,IEV
medium_airport,Gostomel  ,50.60350037,30.19190025,517,EU,UA,UA-32,Kiev,GML
medium_airport,Ozerne Air Base,50.158298,28.7383,761,EU,UA,UA-18,Zhytomyr,
medium_airport,Khmelnytskyi  ,49.359699,26.933399,1150,EU,UA,UA-68,Khmelnytskyi,HMJ
medium_airport,Ivano-Frankivsk International  ,48.88420105,24.68610001,919,EU,UA,UA-26,Ivano-Frankivsk,IFO
medium_airport,Lviv International  ,49.8125,23.95610046,1071,EU,UA,UA-46,Lviv,LWO
medium_airport,Chernivtsi International  ,48.25930023,25.98080063,826,EU,UA,UA-77,Chernivtsi,CWC
medium_airport,Rivne International  ,50.60710144,26.14159966,755,EU,UA,UA-19,Rivne,RWN
medium_airport,Uzhhorod International  ,48.63430023,22.26339912,383,EU,UA,UA-21,Uzhhorod,UDJ
medium_airport,Mykolaiv International  ,47.05789948,31.9197998,184,EU,UA,UA-48,Nikolayev,NLV
medium_airport,Talagi  ,64.60030365,40.71670151,62,EU,RU,RU-ARK,Archangelsk,ARH
medium_airport,Severomorsk-1 Naval Air Base,69.03166962,33.41833115,239,EU,RU,RU-MUR,Severomorsk,
medium_airport,Naryan Mar  ,67.63999939,53.12189865,36,EU,RU,RU-NEN,Naryan Mar,NNM
medium_airport,Cherepovets  ,59.27360153,38.01580048,377,EU,RU,RU-VLG,Cherepovets,CEE
medium_airport,Amderma  ,69.76329803,61.5564003,13,AS,RU,RU-NEN,Amderma,AMV
medium_airport,Majeed Bin Abdulaziz  ,26.48,38.12888889,2050,AS,SA,SA-03,Al Ula,ULH
medium_airport,Kotlas  ,61.2358017,46.69749832,184,EU,RU,RU-ARK,Kotlas,KSZ
medium_airport,Pushkin  ,59.685001,30.338301,230,EU,RU,RU-SPE,St. Petersburg,
medium_airport,Siversky Air Base,59.3567009,30.0366993,341,EU,RU,RU-LEN,Siversky,
medium_airport,Murmansk  ,68.78170013,32.75080109,266,EU,RU,RU-MUR,Murmansk,MMK
medium_airport,Staraya Russa Air Base,57.961399,31.384399,52,EU,RU,RU-NGR,Staraya Russa,
medium_airport,Velikiye Luki  ,56.3810997,30.60810089,328,EU,RU,RU-PSK,Velikiye Luki,VLU
medium_airport,Pskov  ,57.78390121,28.39559937,154,EU,RU,RU-PSK,Pskov,PKV
medium_airport,Petrozavodsk  ,61.8852005,34.15470123,151,EU,RU,RU-KR,Petrozavodsk,PES
medium_airport,Peski  ,61.83194351,34.29555511,,EU,RU,RU-KR,Petrozavodsk,
medium_airport,Sortavala,61.736099,30.673599,,EU,RU,RU-KR,,
medium_airport,Vologda  ,59.28250122,39.94440079,387,EU,RU,RU-VLG,Vologda,VGD
medium_airport,Brest  ,52.108299,23.8981,468,EU,BY,BY-BR,Brest,BQT
medium_airport,Gomel  ,52.52700043,31.01670074,472,EU,BY,BY-HO,Gomel,GME
medium_airport,Vitebsk Vostochny  ,55.12649918,30.34959984,682,EU,BY,BY-VI,Vitebsk,VTB
medium_airport,Khrabrovo  ,54.88999939,20.59259987,42,EU,RU,RU-KGD,Kaliningrad,KGD
medium_airport,Baranavichi Air Base,53.09999847,26.04999924,,EU,BY,BY-BR,Baranavichi,
medium_airport,Hrodna  ,53.60200119,24.05380058,443,EU,BY,BY-HR,Hrodna,GNA
medium_airport,Babruisk Air Base,53.105,29.205,502,EU,BY,BY-MA,Babruisk,
medium_airport,Mogilev  ,53.95489883,30.0951004,637,EU,BY,BY-MA,Mogilev,MVQ
medium_airport,Abakan International  ,53.740002,91.385002,831,EU,RU,RU-KK,Abakan,ABA
medium_airport,Barnaul  ,53.36380005,83.53849792,837,AS,RU,RU-ALT,Barnaul,BAX
medium_airport,Gorno-Altaysk  ,51.96670151,85.83329773,965,AS,RU,RU-AL,Gorno-Altaysk,RGK
medium_airport,Novosibirsk North  ,55.09170151,82.90670013,558,AS,RU,RU-NVS,Novosibirsk,
medium_airport,Kemerovo  ,55.27009964,86.10720062,863,AS,RU,RU-KEM,Kemerovo,KEJ
medium_airport,Baykit  ,61.67670059,96.35500336,853,AS,RU,RU-KYA,Baykit,
medium_airport,Yeniseysk  ,58.4742012,92.11250305,253,AS,RU,RU-KYA,Yeniseysk,EIE
medium_airport,Podkamennaya Tunguska  ,61.589699,89.994003,213,EU,RU,RU-KYA,Bor,TGP
medium_airport,Severo-Yeniseysk  ,60.373299,93.011703,1706,EU,RU,RU-KYA,Severo-Yeniseysk,
medium_airport,Vanavara  ,60.356229,102.309641,892,EU,RU,RU-KYA,Vanavara,
medium_airport,Krasnoyarsk Cheremshanka  ,56.177584,92.545881,781,EU,RU,RU-KYA,Krasnoyarsk,
medium_airport,Sharypovo  ,55.45491409,89.17388153,1099,AS,RU,RU-KYA,Sharypovo,
medium_airport,Achinsk  ,56.269185,90.57511,1033,EU,RU,RU-KYA,Achinsk,ACS
medium_airport,Kyzyl  ,51.66939926,94.40059662,2123,AS,RU,RU-TY,Kyzyl,KYZ
medium_airport,Yeltsovka  ,55.0923996,83.00450134,617,AS,RU,RU-NVS,Novosibirsk,
medium_airport,Omsk Central  ,54.96699905,73.3105011,311,AS,RU,RU-OMS,Omsk,OMS
medium_airport,Omsk Severny  ,54.97499847,73.55500031,,AS,RU,RU-OMS,Omsk,
medium_airport,Strezhevoy  ,60.70940018,77.66000366,164,AS,RU,RU-TOM,Strezhevoy,SWT
medium_airport,Bogashevo  ,56.38029861,85.20829773,597,AS,RU,RU-TOM,Tomsk,TOF
medium_airport,Spichenkovo  ,53.811401,86.877197,1024,EU,RU,RU-KEM,Novokuznetsk,NOZ
medium_airport,Dikson  ,73.51780701,80.37966919,47,AS,RU,RU-KYA,Dikson,DKS
medium_airport,Nagurskoye,80.803207,47.663586,59,EU,RU,RU-ARK,Murmansk,
medium_airport,Khatanga  ,71.97810364,102.4909973,95,AS,RU,RU-KYA,Khatanga,HTG
medium_airport,Svetlogorsk  ,66.83999634,88.40333557,394,AS,RU,RU-KYA,Svetlogorsk,
medium_airport,Igarka  ,67.43720245,86.62190247,82,AS,RU,RU-KYA,Igarka,IAA
medium_airport,Norilsk-Alykel  ,69.31109619,87.3321991,574,AS,RU,RU-KYA,Norilsk,NSK
medium_airport,Valek  ,69.39690399,88.35368347,108,AS,RU,RU-KYA,Valek,
medium_airport,Anapa Vityazevo  ,45.0021019,37.34730148,174,EU,RU,RU-KDA,Anapa,AAQ
medium_airport,Yeysk  ,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,EIK
medium_airport,Gelendzhik  ,44.58209263,38.01248074,98,EU,RU,RU-KDA,Gelendzhik,GDZ
medium_airport,Khanskaya Air Base,44.68,40.035,600,EU,RU,RU-AD,Maykop,
medium_airport,Krasnodar Pashkovsky International  ,45.03469849,39.17050171,118,EU,RU,RU-KDA,Krasnodar,KRR
medium_airport,Khankala Air Base,43.29809952,45.78409958,548,EU,RU,RU-CE,Grozny,
medium_airport,Uytash  ,42.81679916,47.65230179,12,EU,RU,RU-DA,Makhachkala,MCX
medium_airport,Mineralnyye Vody  ,44.22510147,43.08190155,1054,EU,RU,RU-STA,Mineralnyye Vody,MRV
medium_airport,Nalchik  ,43.51290131,43.63660049,1461,EU,RU,RU-KB,Nalchik,NAL
medium_airport,Beslan  ,43.20510101,44.60660172,1673,EU,RU,RU-SE,Beslan,OGZ
medium_airport,Magas  ,43.32229996,45.01259995,1165,EU,RU,RU-IN,Magas,IGT
medium_airport,Stavropol Shpakovskoye  ,45.10919952,42.1128006,1486,EU,RU,RU-STA,Stavropol,STW
medium_airport,Dudinka  ,69.375,86.15666962,82,AS,RU,RU-KYA,Dudinka,
medium_airport,Taganrog Yuzhny  ,47.1983333,38.8491667,117,EU,RU,RU-ROS,Taganrog,TGK
medium_airport,Astrakhan  ,46.28329849,48.00630188,-65,EU,RU,RU-AST,Astrakhan,ASF
medium_airport,Elista  ,46.37390137,44.33089828,501,EU,RU,RU-KL,Elista,ESL
medium_airport,Volgograd International  ,48.78250122,44.34550095,482,EU,RU,RU-VGG,Volgograd,VOG
medium_airport,Jim's Private  ,33.59790039,-84.14440155,890,NA,US,US-GA,Conyers,
medium_airport,Yuma Auxiliary Army Airfield 2,32.547501,-114.511786,,NA,US,US-AZ,Yuma,
medium_airport,Williston Basin International  ,48.258387,-103.748797,2344,NA,US,US-ND,Williston,XWA
medium_airport,(Duplicate)Long Beach,-0.001,0.001,,NA,US,US-CA,Long Beach,
medium_airport,Chelyabinsk Balandino  ,55.305801,61.5033,769,EU,RU,RU-CHE,Chelyabinsk,CEK
medium_airport,Magnitogorsk International  ,53.39310074,58.75569916,1430,EU,RU,RU-BA,Magnitogorsk,MQF
medium_airport,Sabetta International  ,71.219167,72.052222,46,EU,RU,RU-YAN,Sabetta,SBT
medium_airport,Salekhard  ,66.59079742,66.61100006,218,AS,RU,RU-YAN,Salekhard,SLY
medium_airport,Berezovo  ,63.92100143,65.03050232,98,AS,RU,RU-KHM,,EZV
medium_airport,Khanty Mansiysk  ,61.0284996,69.08609772,76,AS,RU,RU-KHM,Khanty-Mansiysk,HMA
medium_airport,Nyagan  ,62.110001,65.614998,361,EU,RU,RU-KHM,Nyagan,NYA
medium_airport,Sovetskiy  ,61.32662201,63.60191345,351,AS,RU,RU-KHM,Sovetskiy,OVS
medium_airport,Uray  ,60.10329819,64.8266983,190,AS,RU,RU-KHM,Uray,URJ
medium_airport,Beloyarskiy  ,63.686901,66.698601,82,EU,RU,RU-KHM,,EYK
medium_airport,Izhevsk  ,56.8280983,53.45750046,531,EU,RU,RU-UD,Izhevsk,IJK
medium_airport,Pobedilovo  ,58.50329971,49.34830093,479,EU,RU,RU-KIR,Kirov,KVX
medium_airport,Nadym  ,65.48090363,72.69889832,49,AS,RU,RU-YAN,Nadym,NYM
medium_airport,Novy Urengoy  ,66.06939697,76.52030182,210,AS,RU,RU-YAN,Novy Urengoy,NUX
medium_airport,Nizhnevartovsk  ,60.94929886,76.4835968,177,AS,RU,RU-KHM,Nizhnevartovsk,NJC
medium_airport,Bolshoye Savino  ,57.91450119,56.02119827,404,EU,RU,RU-PER,Perm,PEE
medium_airport,Kogalym International  ,62.19039917,74.53379822,220,AS,RU,RU-KHM,Kogalym,KGP
medium_airport,Nefteyugansk  ,61.10829926,72.65000153,115,AS,RU,RU-KHM,Nefteyugansk,NFG
medium_airport,Noyabrsk  ,63.18330002,75.26999664,446,AS,RU,RU-YAN,Noyabrsk,NOJ
medium_airport,Surgut  ,61.34370041,73.40180206,200,AS,RU,RU-KHM,Surgut,SGC
medium_airport,Uktus  ,56.7016983,60.79000092,643,AS,RU,RU-SVE,Yekaterinburg,
medium_airport,Roshchino International  ,57.1896019,65.32430267,378,AS,RU,RU-TYU,Tyumen,TJM
medium_airport,Kurgan  ,55.47529984,65.41560364,240,AS,RU,RU-KGN,Kurgan,KRO
medium_airport,Turkmenbashi  ,40.063301,53.007198,279,AS,TM,TM-B,Krasnovodsk,KRW
medium_airport,Mary  ,37.6194,61.896702,728,AS,TM,TM-M,Mary,MYP
medium_airport,Daşoguz  ,41.761101,59.826698,272,AS,TM,TM-D,Daşoguz,TAZ
medium_airport,Turkmenabat  ,39.08330154,63.61330032,630,AS,TM,TM-L,Türkmenabat,CRZ
medium_airport,Dushanbe  ,38.54330063,68.82499695,2575,AS,TJ,TJ-RR,Dushanbe,DYU
medium_airport,Kulob  ,37.98809814,69.80500031,2293,AS,TJ,TJ-KT,Kulyab,TJU
medium_airport,Khudzhand  ,40.2154007,69.69470215,1450,AS,TJ,TJ-SU,Khudzhand,LBD
medium_airport,Qurghonteppa International  ,37.86640167,68.86470032,1473,AS,TJ,TJ-KT,Kurgan-Tyube,KQT
medium_airport,Urgench  ,41.58430099,60.64170074,320,AS,UZ,UZ-XO,Urgench,UGC
medium_airport,Bukhara  ,39.77500153,64.48329926,751,AS,UZ,UZ-BU,Bukhara,BHK
medium_airport,Samarkand  ,39.70050049,66.9838028,2224,AS,UZ,UZ-SA,Samarkand,SKD
medium_airport,Termez  ,37.2867012,67.30999756,1027,AS,UZ,UZ-SU,Termez,TMJ
medium_airport,Tashkent East  ,41.31269836,69.3914032,1574,AS,UZ,UZ-TO,Tashkent,
medium_airport,Kostroma Sokerkino  ,57.7969017,41.01940155,446,EU,RU,RU-KOS,Kostroma,KMW
medium_airport,Grabtsevo  ,54.54999924,36.3666687,656,EU,RU,RU-KLU,Kaluga,KLF
medium_airport,Dyagilevo Air Base,54.6446991,39.57040024,440,EU,RU,RU-RYA,,
medium_airport,Ivanovo South  ,56.93939972,40.94079971,410,EU,RU,RU-IVA,Ivanovo,IWA
medium_airport,Staroselye  ,58.10419846,38.9294014,423,EU,RU,RU-YAR,Rybinsk,RYB
medium_airport,Semyazino  ,56.12670135,40.31499863,554,EU,RU,RU-VLA,Vladimir,
medium_airport,Myachkovo  ,55.56000137,37.98500061,410,EU,RU,RU-MOS,Moscow,
medium_airport,Bryansk  ,53.214199,34.176399,663,EU,RU,RU-BRY,Bryansk,BZK
medium_airport,Migalovo Air Base,56.8246994,35.75770187,469,EU,RU,RU-TVE,Tver,KLD
medium_airport,Ostafyevo International  ,55.511667,37.507222,568,EU,RU,RU-MOS,Moscow,OSF
medium_airport,Tretyakovo  ,54.90499878,39.02666855,515,EU,RU,RU-MOS,Lukhovitsy,
medium_airport,Chkalovskiy Air Base,55.8783,38.061699,499,EU,RU,RU-MOS,Moscow,CKL
medium_airport,Belgorod International  ,50.64379883,36.59009933,735,EU,RU,RU-BEL,Belgorod,EGO
